LLP with Faststep
communities-9.txt communities-50div.txt: 0.00401911
LLP with Louvain
communities-0.txt communities-0.txt: 0.498743
communities-0.txt communities-1.txt: 0.668165
communities-0.txt communities-2.txt: 0.661514
communities-0.txt communities-3.txt: 0.60279
communities-0.txt communities-4.txt: 0.544523
communities-0.txt communities-5.txt: 0.518033
communities-0.txt communities-6.txt: 0.51178
communities-0.txt communities-7.txt: 0.511316
communities-1.txt communities-0.txt: 0.898324
communities-1.txt communities-1.txt: 0.860728
communities-1.txt communities-2.txt: 0.674648
communities-1.txt communities-3.txt: 0.590338
communities-1.txt communities-4.txt: 0.523186
communities-1.txt communities-5.txt: 0.497543
communities-1.txt communities-6.txt: 0.492221
communities-1.txt communities-7.txt: 0.491846
communities-10.txt communities-0.txt: 0.975142
communities-10.txt communities-1.txt: 0.796463
communities-10.txt communities-2.txt: 0.613214
communities-10.txt communities-3.txt: 0.533637
communities-10.txt communities-4.txt: 0.471319
communities-10.txt communities-5.txt: 0.447697
communities-10.txt communities-6.txt: 0.442808
communities-10.txt communities-7.txt: 0.442463
communities-11.txt communities-0.txt: 0.980777
communities-11.txt communities-1.txt: 0.792956
communities-11.txt communities-2.txt: 0.609656
communities-11.txt communities-3.txt: 0.530399
communities-11.txt communities-4.txt: 0.468451
communities-11.txt communities-5.txt: 0.444987
communities-11.txt communities-6.txt: 0.440133
communities-11.txt communities-7.txt: 0.43979
communities-2.txt communities-0.txt: 0.90647
communities-2.txt communities-1.txt: 0.852276
communities-2.txt communities-2.txt: 0.667046
communities-2.txt communities-3.txt: 0.58327
communities-2.txt communities-4.txt: 0.516588
communities-2.txt communities-5.txt: 0.49114
communities-2.txt communities-6.txt: 0.48586
communities-2.txt communities-7.txt: 0.485488
communities-3.txt communities-0.txt: 0.917717
communities-3.txt communities-1.txt: 0.841944
communities-3.txt communities-2.txt: 0.65722
communities-3.txt communities-3.txt: 0.57412
communities-3.txt communities-4.txt: 0.508139
communities-3.txt communities-5.txt: 0.48298
communities-3.txt communities-6.txt: 0.477761
communities-3.txt communities-7.txt: 0.477393
communities-4.txt communities-0.txt: 0.926624
communities-4.txt communities-1.txt: 0.83391
communities-4.txt communities-2.txt: 0.649552
communities-4.txt communities-3.txt: 0.566974
communities-4.txt communities-4.txt: 0.50154
