LLP with Faststep
communities-5.txt communities-0.txt: 0.854356
communities-5.txt communities-1.txt: 0.959027
communities-5.txt communities-2.txt: 0.839515
communities-5.txt communities-3.txt: 0.806966
communities-5.txt communities-4.txt: 0.803385
communities-5.txt communities-5.txt: 0.803173
communities-6.txt communities-0.txt: 0.852702
communities-6.txt communities-1.txt: 0.955393
communities-6.txt communities-2.txt: 0.835813
communities-6.txt communities-3.txt: 0.803369
communities-6.txt communities-4.txt: 0.799803
communities-6.txt communities-5.txt: 0.799591
communities-7.txt communities-0.txt: 0.849081
communities-7.txt communities-1.txt: 0.944464
communities-7.txt communities-2.txt: 0.825477
communities-7.txt communities-3.txt: 0.793473
communities-7.txt communities-4.txt: 0.789952
communities-7.txt communities-5.txt: 0.789743
communities-8.txt communities-0.txt: 0.843397
communities-8.txt communities-1.txt: 0.920382
communities-8.txt communities-2.txt: 0.802243
communities-8.txt communities-3.txt: 0.771127
communities-8.txt communities-4.txt: 0.767708
communities-8.txt communities-5.txt: 0.767504
communities-9.txt communities-0.txt: 0.838624
communities-9.txt communities-1.txt: 0.87591
communities-9.txt communities-2.txt: 0.759949
communities-9.txt communities-3.txt: 0.7304
communities-9.txt communities-4.txt: 0.727159
communities-9.txt communities-5.txt: 0.726966
Faststep with Louvain
communities-100000div.txt communities-0.txt: 0.0250538
communities-100000div.txt communities-1.txt: 0.0150579
communities-100000div.txt communities-2.txt: 0.0100147
communities-100000div.txt communities-3.txt: 0.0106821
communities-100000div.txt communities-4.txt: 0.0111794
communities-100000div.txt communities-5.txt: 0.0111794
communities-10000div.txt communities-0.txt: 0.0250538
communities-10000div.txt communities-1.txt: 0.0150579
communities-10000div.txt communities-2.txt: 0.0100147
communities-10000div.txt communities-3.txt: 0.0106821
communities-10000div.txt communities-4.txt: 0.0111794
communities-10000div.txt communities-5.txt: 0.0111794
communities-1000div.txt communities-0.txt: 0.0250538
communities-1000div.txt communities-1.txt: 0.0150579
communities-1000div.txt communities-2.txt: 0.0100147
communities-1000div.txt communities-3.txt: 0.0106821
communities-1000div.txt communities-4.txt: 0.0111794
communities-1000div.txt communities-5.txt: 0.0111794
communities-100div.txt communities-0.txt: 0.0250538
communities-100div.txt communities-1.txt: 0.0150579
communities-100div.txt communities-2.txt: 0.0100147
communities-100div.txt communities-3.txt: 0.0106821
communities-100div.txt communities-4.txt: 0.0111794
communities-100div.txt communities-5.txt: 0.0111794
communities-10div.txt communities-0.txt: 0.0250538
communities-10div.txt communities-1.txt: 0.0150579
communities-10div.txt communities-2.txt: 0.0100147
communities-10div.txt communities-3.txt: 0.0106821
communities-10div.txt communities-4.txt: 0.0111794
communities-10div.txt communities-5.txt: 0.0111794
communities-200000div.txt communities-0.txt: 0.0250538
communities-200000div.txt communities-1.txt: 0.0150579
communities-200000div.txt communities-2.txt: 0.0100147
communities-200000div.txt communities-3.txt: 0.0106821
communities-200000div.txt communities-4.txt: 0.0111794
communities-200000div.txt communities-5.txt: 0.0111794
communities-20000div.txt communities-0.txt: 0.0250538
communities-20000div.txt communities-1.txt: 0.0150579
communities-20000div.txt communities-2.txt: 0.0100147
communities-20000div.txt communities-3.txt: 0.0106821
communities-20000div.txt communities-4.txt: 0.0111794
communities-20000div.txt communities-5.txt: 0.0111794
communities-2000div.txt communities-0.txt: 0.0250538
communities-2000div.txt communities-1.txt: 0.0150579
communities-2000div.txt communities-2.txt: 0.0100147
communities-2000div.txt communities-3.txt: 0.0106821
communities-2000div.txt communities-4.txt: 0.0111794
communities-2000div.txt communities-5.txt: 0.0111794
communities-200div.txt communities-0.txt: 0.0250538
communities-200div.txt communities-1.txt: 0.0150579
communities-200div.txt communities-2.txt: 0.0100147
communities-200div.txt communities-3.txt: 0.0106821
communities-200div.txt communities-4.txt: 0.0111794
communities-200div.txt communities-5.txt: 0.0111794
communities-20div.txt communities-0.txt: 0.0250538
communities-20div.txt communities-1.txt: 0.0150579
communities-20div.txt communities-2.txt: 0.0100147
communities-20div.txt communities-3.txt: 0.0106821
communities-20div.txt communities-4.txt: 0.0111794
communities-20div.txt communities-5.txt: 0.0111794
communities-500000div.txt communities-0.txt: 0.0250538
communities-500000div.txt communities-1.txt: 0.0150579
communities-500000div.txt communities-2.txt: 0.0100147
communities-500000div.txt communities-3.txt: 0.0106821
communities-500000div.txt communities-4.txt: 0.0111794
communities-500000div.txt communities-5.txt: 0.0111794
communities-50000div.txt communities-0.txt: 0.0250538
communities-50000div.txt communities-1.txt: 0.0150579
