LLP with Faststep
communities-9.txt communities-1.txt: 0.284178
communities-9.txt communities-2.txt: 0.130955
communities-9.txt communities-3.txt: 0.114653
communities-9.txt communities-4.txt: 0.113945
communities-9.txt communities-5.txt: 0.113937
Faststep with Louvain
communities-100000div.txt communities-0.txt: 0.0116356
communities-100000div.txt communities-1.txt: 0.0225597
communities-100000div.txt communities-2.txt: 0.0214907
communities-100000div.txt communities-3.txt: 0.0195392
communities-100000div.txt communities-4.txt: 0.0195118
communities-100000div.txt communities-5.txt: 0.0195118
communities-10000div.txt communities-0.txt: 0.00894483
communities-10000div.txt communities-1.txt: 0.0901109
communities-10000div.txt communities-2.txt: 0.0395294
communities-10000div.txt communities-3.txt: 0.0307293
communities-10000div.txt communities-4.txt: 0.0307137
communities-10000div.txt communities-5.txt: 0.0307137
communities-1000div.txt communities-0.txt: 0.0112759
communities-1000div.txt communities-1.txt: 0.118399
communities-1000div.txt communities-2.txt: 0.0567128
communities-1000div.txt communities-3.txt: 0.0490459
communities-1000div.txt communities-4.txt: 0.0490299
communities-1000div.txt communities-5.txt: 0.0490299
communities-100div.txt communities-0.txt: 0.0148124
communities-100div.txt communities-1.txt: 0.172725
communities-100div.txt communities-2.txt: 0.0542412
communities-100div.txt communities-3.txt: 0.0460413
communities-100div.txt communities-4.txt: 0.0460244
communities-100div.txt communities-5.txt: 0.0460244
communities-10div.txt communities-0.txt: 0.038499
communities-10div.txt communities-1.txt: 0.289519
communities-10div.txt communities-2.txt: 0.0508599
communities-10div.txt communities-3.txt: 0.042063
communities-10div.txt communities-4.txt: 0.0420459
communities-10div.txt communities-5.txt: 0.0420459
communities-200000div.txt communities-0.txt: 0.0116356
communities-200000div.txt communities-1.txt: 0.0225597
communities-200000div.txt communities-2.txt: 0.0214907
communities-200000div.txt communities-3.txt: 0.0195392
communities-200000div.txt communities-4.txt: 0.0195118
communities-200000div.txt communities-5.txt: 0.0195118
communities-20000div.txt communities-0.txt: 0.00894483
communities-20000div.txt communities-1.txt: 0.0901109
communities-20000div.txt communities-2.txt: 0.0395294
communities-20000div.txt communities-3.txt: 0.0307293
communities-20000div.txt communities-4.txt: 0.0307137
communities-20000div.txt communities-5.txt: 0.0307137
communities-2000div.txt communities-0.txt: 0.0112759
communities-2000div.txt communities-1.txt: 0.118399
communities-2000div.txt communities-2.txt: 0.0567128
communities-2000div.txt communities-3.txt: 0.0490459
communities-2000div.txt communities-4.txt: 0.0490299
communities-2000div.txt communities-5.txt: 0.0490299
communities-200div.txt communities-0.txt: 0.0112759
communities-200div.txt communities-1.txt: 0.118399
communities-200div.txt communities-2.txt: 0.0567128
communities-200div.txt communities-3.txt: 0.0490459
communities-200div.txt communities-4.txt: 0.0490299
communities-200div.txt communities-5.txt: 0.0490299
communities-20div.txt communities-0.txt: 0.0284024
communities-20div.txt communities-1.txt: 0.290203
communities-20div.txt communities-2.txt: 0.0535057
communities-20div.txt communities-3.txt: 0.0443733
communities-20div.txt communities-4.txt: 0.044357
communities-20div.txt communities-5.txt: 0.044357
communities-500000div.txt communities-0.txt: 0.0116356
communities-500000div.txt communities-1.txt: 0.0225597
communities-500000div.txt communities-2.txt: 0.0214907
communities-500000div.txt communities-3.txt: 0.0195392
communities-500000div.txt communities-4.txt: 0.0195118
communities-500000div.txt communities-5.txt: 0.0195118
communities-50000div.txt communities-0.txt: 0.0116356
communities-50000div.txt communities-1.txt: 0.0225597
communities-50000div.txt communities-2.txt: 0.0214907
communities-50000div.txt communities-3.txt: 0.0195392
communities-50000div.txt communities-4.txt: 0.0195118
communities-50000div.txt communities-5.txt: 0.0195118
communities-5000div.txt communities-0.txt: 0.00894483
communities-5000div.txt communities-1.txt: 0.0901109
communities-5000div.txt communities-2.txt: 0.0395294
communities-5000div.txt communities-3.txt: 0.0307293
communities-5000div.txt communities-4.txt: 0.0307137
communities-5000div.txt communities-5.txt: 0.0307137
communities-500div.txt communities-0.txt: 0.0112759
communities-500div.txt communities-1.txt: 0.118399
communities-500div.txt communities-2.txt: 0.0567128
communities-500div.txt communities-3.txt: 0.0490459
communities-500div.txt communities-4.txt: 0.0490299
communities-500div.txt communities-5.txt: 0.0490299
communities-50div.txt communities-0.txt: 0.0148124
communities-50div.txt communities-1.txt: 0.172725
communities-50div.txt communities-2.txt: 0.0542412
communities-50div.txt communities-3.txt: 0.0460413
communities-50div.txt communities-4.txt: 0.0460244
communities-50div.txt communities-5.txt: 0.0460244
